key,original,translation,context
Role3-15_name,Duke Kang's command,,康王帅令
Role3-15_overview1,"Duke Kang's command will be delivered in <color=#c44b0e>five days</color>, wait patiently for the news during this period.",,康王帅令将于<color=#c44b0e>五天后</color>传达，这期间静等消息吧。
Role3-15_overview2,Duke Kang's command will be delivered in <color=#c44b0e>four days</color>.,,康王帅令将于<color=#c44b0e>四天后</color>传达。
Role3-15_overview3,Duke Kang's command will be delivered in <color=#c44b0e>three days</color>.,,康王帅令将于<color=#c44b0e>三天后</color>传达。
Role3-15_overview4,Duke Kang's command will be delivered in <color=#c44b0e>two days</color>.,,康王帅令将于<color=#c44b0e>两天后</color>传达。
Role3-15_overview5,Duke Kang's command will be delivered <color=#c44b0e>tomorrow</color>.,,康王帅令将于<color=#c44b0e>明日</color>传达。
Role3-15_overview6,"Duke Kang's command should have arrived, go to the wilderness to find the Ye Family Battalion soldier for the connection.",,康王帅令应已抵达，前往野外寻找接头的叶家军士兵。
Role3-15_overview7,Return to Ye Family Battalion camp to accept the mission.,,返回叶家军大营接受任务。
Role3-15_overview8,Go to Chuxiang City General's mansion to persuade Lü Wenhuan to join Duke Kang.,,前往楚襄城将军府规劝吕文桓投靠康王。
Role3-15_overview9,Report the result to Duke Kang or Ye Pengju.,,向康王或叶鹏举回禀事情结果。
Role3-15_overview10,Report the result to Ye Pengju.,,将事情结果回禀给叶鹏举。
Role3-16_name,Ask for military pay,,索要军饷
Role3-16_overview1,Return to Ye Family Battalion camp to accept the mission.,,返回叶家军大营接受任务。
Role3-16_overview2,"Go to Daliang City, have a secret meeting with <color=#c44b0e>Duke Qi</color> at Duke Qi's Manor.",,前往大梁城，到齐王府密会<color=#c44b0e>齐王</color>。
Role3-16_overview3,"Use the ""sneak"" method to distract the guards and sneak into Duke Qi's Manor.",,用“潜行”的办法引开守卫，溜进齐王府。
Role3-16_overview4,Give the military pay to Duke Kang or Ye Pengju.,,把军饷交给康王或者叶鹏举。
Role3-16_overview5,Give the military pay to Ye Pengju.,,把军饷交给叶鹏举。
Role3-17_name,Save the king,,勤王救驾
Role3-17_overview1,Return to Ye Family Battalion camp to accept the mission.,,返回叶家军大营接受任务。
Role3-17_overview2,Go to Palace Camp to rescue Xuan He Emperor.,,前往行辕大营解救宣和皇帝。
Role3-17_overview3,Escape from Palace Camp as soon as possible!,,尽快逃离行辕大营！
Role3-17_overview4,Report the result to Ye Pengju.,,将事情结果回禀给叶鹏举。
Role3-17_option1_1,Enter the secret passage!,,进入密道！
Role3-17_option1_2,Do not enter for now.,,暂不进入。
Role3-22_name,The Emperor summons,,圣上召见
Role3-22_overview,Go to the palace to meet the emperor.,,前往行宫，面见圣上。
Role3-24_option1_1,"Force your way in, who dares to stop me! <color=#c44b0e>(Specific battle)</color>",,硬闯进去，谁敢拦我！<color=#c44b0e>（特定战斗）</color>
Role3-24_option1_2,"The Imperial token is here, as if the Emperor is present! <color=#097a76>(Show the Imperial token)</color>",,金牌令箭在此，如圣上亲临！<color=#097a76>（出示金牌令箭）</color>
Role3-24_option1_3,State your name.,,告知名讳。
Role3-24_option1_4,Turn around and run away.,,转身离开。
Role3-26_option1_1,Indeed true!,,确实属实！
Role3-26_option1_2,"Nonsense, pure slander!!",,放屁，纯属诬陷！！
Role3-26_option2_1,Step forward to rescue! <color=#c44b0e>(Specific battle)</color>,,上前营救！<color=#c44b0e>（特定战斗）</color>
Role3-26_option2_2,Stop and do not move forward.,,止步不前。
Role3-26_option2_3,Show the Imperial token! <color=#097a76>(1 Imperial token)</color>,,出示金牌令箭！<color=#097a76>（金牌令箭1枚）</color>
Role3-26_name,Supreme Court storm,,大理寺风云
Role3-26_overview1,Eliminate the Yan Yun Iron Army within <color=#c44b0e>{TagNum:Role3-26十天倒计时}</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>{TagNum:Role3-26十天倒计时}</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview2,Eliminate the Yan Yun Iron Army within <color=#c44b0e>9</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>9</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview3,Eliminate the Yan Yun Iron Army within <color=#c44b0e>8</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>8</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview4,Eliminate the Yan Yun Iron Army within <color=#c44b0e>7</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>7</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview5,Eliminate the Yan Yun Iron Army within <color=#c44b0e>6</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>6</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview6,Eliminate the Yan Yun Iron Army within <color=#c44b0e>5</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>5</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview7,Eliminate the Yan Yun Iron Army within <color=#c44b0e>4</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>4</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview8,Eliminate the Yan Yun Iron Army within <color=#c44b0e>3</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>3</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview9,Eliminate the Yan Yun Iron Army within <color=#c44b0e>2</color> days and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>2</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview10,Eliminate the Yan Yun Iron Army within <color=#c44b0e>1</color> day and save Marshal Ye. (The location of the remaining Yan Army forces can be found on the Yan Army military map.),,<color=#c44b0e>1</color>天内消灭燕云铁军势力，救下叶元帅。（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview11,Return to the Supreme Court within <color=#c44b0e>{TagNum:Role3-26十天倒计时}</color> days to rescue Marshal Ye.,,<color=#c44b0e>{TagNum:Role3-26十天倒计时}</color>天内返回大理寺公堂解救叶元帅。
Role3-26_overview12,"The ten-day deadline has passed, hurry back to the Supreme CourtInfo to check on Marshal Ye.",,十天期限已过，赶紧返回大理寺查看叶元帅情况。
Role3-26_overview13,<color=#c44b0e>Today is the deadline to eliminate the Yan Yun Iron Army and rescue Marshal Ye.</color> (The location of the remaining forces of the Yan Army can be found on the InfoYan Army military map.),,<color=#c44b0e>今天是消灭燕云铁军，救下叶元帅的最后期限。</color>（燕军残余势力位置可查看燕军布防图。）
Role3-26_overview14,Marshal Ye should be waiting for the summons in the <color=#c44b0e>Prison of the Supreme Court</color>.,,叶元帅应该在<color=#c44b0e>大理寺的牢房</color>中等待传唤。
Role3-26_overview15,Marshal Ye has been taken to the <color=#c44b0e>Supreme Court</color> for trial.,,叶元帅已被押往<color=#c44b0e>大理寺公堂</color>审讯。
Role3-26_overview16,Marshal Ye is about to be executed in the <color=#c44b0e>Wind Wave Pavilion within the Supreme Court</color>.,,叶元帅将要被推往<color=#c44b0e>大理寺内风波亭</color>处行刑。
M1100-6_option1_dialog,(What do I want to know?),,（我想了解些什么呢？）
M1100-6_option1_1,Tell me about this village and its surroundings.,,介绍下这村子和周围的情况。
M1100-6_option1_2,Who are the important figures in the village?,,村子里都有哪些重要人物？
M1100-6_option1_3,How can I make money in the village?,,在村子里有什么办法能够赚钱？
M1100-6_option1_4,Is there any tricky issue that needs to be solved here?,,这里有什么棘手的事情找人解决吗？
M1100-6_option1_5,"I'm new to the martial world, any advice?",,我初入江湖，有什么建议吗？
M1100-6_option1_6,Nothing I want to know for now.,,暂时没有想要了解的了。
M1100-13name,Tricky issue,,棘手的事情
M1100-13overview1,Find a way to deal with the Blue Wind Camp. You can kill Kong Yidao or invite him to join your team.,,"想办法解决青风寨。
可以杀死孔一刀或者邀请他入队。"
M1100-13overview2,"Successfully dealt with Qingfeng Camp, tell Bao Dating about this.",,成功解决了清风寨，把这个消息告诉包打听。
M1100-26name,The troubles of the Flower Shopkeeper,,花掌柜的烦心事
M1100-26overview1,Get along well with the Flower Shopkeeper and ask about her troubles.,,和花掌柜处好关系，打听她的烦心事。
M20300-63_option1_dialog,"(Pets are not allowed in Lin'an City, what should I do?)",,（霖安城内不允许宠物入内，我要怎么办呢？）
M20300-63_option1_1,"I have some money to show my respect to you two, hope you can make an exception.<color=#097a76>(200 Wen)</color>",,我这有点钱孝敬二位大哥，希望大哥通融一下。<color=#097a76>（200文）</color>
M20300-63_option1_2,"Brother, considering our relations, can you turn a blind eye to this~<color=#097a76>(Relations reach 60)</color>",,大哥，就咱们的关系，你就当没看见呗~<color=#097a76>（关系达到60）</color>
M20300-63_option1_3,"What kind of stupid rule is this? I'm going in today, dare you stop me?<color=#097a76>(Strength reaches 8)</color>",,这什么破规矩？我今天就是要进去，你们敢拦我吗？<color=#097a76>（臂力达到8）</color>
M20300-63_option1_4,There's such a rule... Alright then...,,居然还有这样的规定……那好吧……
Role2-4_option1_1,Decide to serve Lü Wenhuan.,,决定向吕文桓效力。
Role2-4_option1_2,Let me think about it.,,再考虑考虑。
Role2-7_name,Task·General's mansion,,差事·将军府
Role2-7_overview1,Go to the Grocery store to buy three stones of food.,,去杂货铺采购三石粮食。
Role2-7_overview2,Go to the Blacksmith's forge to buy forty weapons.,,去铁匠铺采购四十件兵器。
Role2-7_overview3,Choose a shop in Chuxiang City to collect taxes.,,在楚襄城内任选一个商铺征税。
Role2-7_overview4,Drive the troublemakers out of Chuxiang City.,,把城里惹事的小混混赶出楚襄城。
Role2-7_overview5,Train the Armory guards.,,操练武备库守军。
Role2-7_overview6,Return to the General's mansion to report.,,回将军府复命。
Role2-7_overview7,"Today's tasks are done, you can find more tasks tomorrow.",,今日差事已了，可以明天再找差事做。
Role2-7_overview8,You can take today's tasks from the appeaser·Lü Wenhuan.,,可以在安抚使·吕文桓处接取今日的差事。
Role2-7_option1_1,Abandon the task.,,放弃任务。
Role2-7_option1_2,Not completed yet.,,还没完成。
Role2-7_option2_1,Buy food.,,采购粮食。
Role2-7_option2_2,Buy weapons.,,采购兵器。
Role2-7_option2_3,Collect taxes from the shop.,,商铺征税。
Role2-7_option2_4,Maintain public order.,,维护治安。
Role2-7_option2_5,Train soldiers.,,训练士兵。
Role2-7_option2_6,Choose not to for now.,,暂不选择。
Role2-7_option3_1,Spend money to buy food.<color=#097a76>(3600 Wen)</color>,,花钱购买粮食。<color=#097a76>（3600文）</color>
Role2-7_option3_2,Spend money to buy food.<color=#097a76>(3420 Wen)</color>,,花钱购买粮食。<color=#097a76>（3420文）</color>
Role2-7_option3_3,Spend money to buy food.<color=#097a76>(3240 Wen)</color>,,花钱购买粮食。<color=#097a76>（3240文）</color>
Role2-7_option3_4,Spend money to buy food.<color=#097a76>(2880 Wen)</color>,,花钱购买粮食。<color=#097a76>（2880文）</color>
Role2-7_option3_5,Spend money to buy food.<color=#097a76>(2520 Wen)</color>,,花钱购买粮食。<color=#097a76>（2520文）</color>
Role2-7_option3_6,Spend money to buy food.<color=#097a76>(2160 Wen)</color>,,花钱购买粮食。<color=#097a76>（2160文）</color>
Role2-7_option3_7,Buy later.,,稍后再买。
Role2-7_option4_1,Help and buy weapons.<color=#097a76>(6000 Wen)</color>,,帮忙并购买兵器。<color=#097a76>（6000文）</color>
Role2-7_option4_2,Help and buy weapons.<color=#097a76>(5600 Wen)</color>,,帮忙并购买兵器。<color=#097a76>（5600文）</color>
Role2-7_option4_3,Help and buy weapons.<color=#097a76>(5400 Wen)</color>,,帮忙并购买兵器。<color=#097a76>（5400文）</color>
Role2-7_option4_4,Help and buy weapons.<color=#097a76>(4800 Wen)</color>,,帮忙并购买兵器。<color=#097a76>（4800文）</color>
Role2-7_option4_5,Help and buy weapons.<color=#097a76>(4200 Wen)</color>,,帮忙并购买兵器。<color=#097a76>（4200文）</color>
Role2-7_option4_6,Help and buy weapons.<color=#097a76>(3600 Wen)</color>,,帮忙并购买兵器。<color=#097a76>（3600文）</color>
Role2-7_option4_7,Buy later.,,稍后再买。
Role2-15_option1_1,Absolutely cannot surrender!,,坚决不能投降！
Role2-15_option1_2,Surrender is not necessarily a bad idea.,,投降也未尝不可。
M20100-1_option1_1,Buy the map.<color=#097a76>(500 Wen)</color>,,买下地图。<color=#097a76>（500文）</color>
M20100-1_option1_2,"It's too expensive, I can't afford it.",,这么贵，我可买不起。
M20100-4_option1_1,I want to challenge you one-on-one!<color=#097a76>(Main character duel)</color>,,我要跟你单挑！<color=#097a76>（主角单挑）</color>
M20100-4_option1_2,I want to compete with you in strength!<color=#097a76>(Strength reaches 6)</color>,,我要跟你们比试臂力！<color=#097a76>（臂力达到6）</color>
